"year","mes","sitio_desembarco","arte_pesca","nombre_vulgar","nombre_cientifico","ingresocorrientes","income","especie","sitio","arte","capturakg","esfuerzo","cpuekgfaena","tmccm","ds","salinidad","date","ipc","rsal","rsallab","name"
2012,10,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$84,899",84899,1,1,1,96.1999969482422,464,20.6200008392334,31.6000003814697,4.59999990463257,5.78000020980835,633,111.869422912598,0,"0-5","Ariopsis canteri"
2012,10,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$1,320,165",1320165,2,1,1,2283.81005859375,464,20.6200008392334,27.2000007629395,3.29999995231628,5.78000020980835,633,111.869422912598,0,"0-5","Mugil incilis"
2012,10,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$18,560",18560,4,1,1,37.1199989318848,464,20.6200008392334,20.6000003814697,2,5.78000020980835,633,111.869422912598,0,"0-5","Cathorops mapale"
2012,10,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$9,130,788",9130788,5,1,1,5318.3701171875,464,20.6200008392334,21.7999992370605,2.70000004768372,5.78000020980835,633,111.869422912598,0,"0-5","Orechromis nicolitus"
2012,10,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$291,432",291432,6,1,1,154.669998168945,464,20.6200008392334,28.1000003814697,2.20000004768372,5.78000020980835,633,111.869422912598,0,"0-5","Eugerres plumieri"
2012,10,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,170,924",1170924,7,1,1,1670.4599609375,464,20.6200008392334,NA,NA,5.78000020980835,633,111.869422912598,0,"0-5","Other"
2012,10,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$23,803",23803,8,1,1,9.27999973297119,464,20.6200008392334,35.5,2.59999990463257,5.78000020980835,633,111.869422912598,0,"0-5","Megalops atlanticus"
2012,11,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$111,814",111814,1,1,1,160.410003662109,520,19.4300003051758,26.5,6.09999990463257,1.77999997138977,634,111.71647644043,0,"0-5","Ariopsis canteri"
2012,11,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$2,248,526",2248526,2,1,1,4046.17993164062,520,19.4300003051758,26.1000003814697,4,1.77999997138977,634,111.71647644043,0,"0-5","Mugil incilis"
2012,11,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$40,980",40980,3,1,1,122.779998779297,520,19.4300003051758,NA,NA,1.77999997138977,634,111.71647644043,0,"0-5","Elops schmitti"
2012,11,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$403,542",403542,4,1,1,538.059997558594,520,19.4300003051758,20.6000003814697,2.09999990463257,1.77999997138977,634,111.71647644043,0,"0-5","Cathorops mapale"
2012,11,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$3,854,931",3854931,5,1,1,2558.11010742188,520,19.4300003051758,21.8999996185303,2.40000009536743,1.77999997138977,634,111.71647644043,0,"0-5","Orechromis nicolitus"
2012,11,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$173,311",173311,6,1,1,118.440002441406,520,19.4300003051758,26.3999996185303,1.10000002384186,1.77999997138977,634,111.71647644043,0,"0-5","Eugerres plumieri"
2012,11,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,568,032",1568032,7,1,1,2559.27001953125,520,19.4300003051758,NA,NA,1.77999997138977,634,111.71647644043,0,"0-5","Other"
2012,12,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$167,711",167711,1,1,1,213.330001831055,400,20,27.7999992370605,8.80000019073486,2.11999988555908,635,111.815757751465,0,"0-5","Ariopsis canteri"
2012,12,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$1,064,851",1064851,2,1,1,2302.3798828125,400,20,27,2.40000009536743,2.11999988555908,635,111.815757751465,0,"0-5","Mugil incilis"
2012,12,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$50,507",50507,3,1,1,133.330001831055,400,20,33.7999992370605,1.70000004768372,2.11999988555908,635,111.815757751465,0,"0-5","Elops schmitti"
2012,12,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$537,143",537143,4,1,1,716.190002441406,400,20,20.8999996185303,1.89999997615814,2.11999988555908,635,111.815757751465,0,"0-5","Cathorops mapale"
2012,12,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$1,836,110",1836110,5,1,1,1435.7099609375,400,20,24.2000007629395,2.90000009536743,2.11999988555908,635,111.815757751465,0,"0-5","Orechromis nicolitus"
2012,12,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$204,591",204591,6,1,1,157.619995117188,400,20,NA,NA,2.11999988555908,635,111.815757751465,0,"0-5","Eugerres plumieri"
2012,12,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$2,051,439",2051439,7,1,1,3019.7099609375,400,20,NA,NA,2.11999988555908,635,111.815757751465,0,"0-5","Other"
2012,12,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$45,571",45571,8,1,1,21.4300003051758,400,20,NA,NA,2.11999988555908,635,111.815757751465,0,"0-5","Megalops atlanticus"
2013,3,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$809,365",809365,1,1,1,872.690002441406,580,17.6900005340576,27,5.59999990463257,19,638,112.878807067871,2,"19-30","Ariopsis canteri"
2013,3,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$1,289,879",1289879,2,1,1,3405.88989257812,580,17.6900005340576,25.7999992370605,3.59999990463257,19,638,112.878807067871,2,"19-30","Mugil incilis"
2013,3,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$82,236",82236,3,1,1,104.720001220703,580,17.6900005340576,36.4000015258789,2.40000009536743,19,638,112.878807067871,2,"19-30","Elops schmitti"
2013,3,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$912,426",912426,4,1,1,1824.84997558594,580,17.6900005340576,20.2999992370605,2.29999995231628,19,638,112.878807067871,2,"19-30","Cathorops mapale"
2013,3,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$2,709,179",2709179,5,1,1,1943.5400390625,580,17.6900005340576,23.8999996185303,4.19999980926514,19,638,112.878807067871,2,"19-30","Orechromis nicolitus"
2013,3,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$401,346",401346,6,1,1,361.209991455078,580,17.6900005340576,26.6000003814697,1.79999995231628,19,638,112.878807067871,2,"19-30","Eugerres plumieri"
2013,3,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,043,361",1043361,7,1,1,1737.09997558594,580,17.6900005340576,NA,NA,19,638,112.878807067871,2,"19-30","Other"
2013,3,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$15,857",15857,8,1,1,8.0600004196167,580,17.6900005340576,42.2000007629395,6.69999980926514,19,638,112.878807067871,2,"19-30","Megalops atlanticus"
2013,4,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$773,112",773112,1,1,1,741.359985351562,520,26.6100006103516,34,4.59999990463257,18.8099994659424,639,113.164321899414,1,"6-18","Ariopsis canteri"
2013,4,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$1,503,753",1503753,2,1,1,3218.21997070312,520,26.6100006103516,25.1000003814697,2.20000004768372,18.8099994659424,639,113.164321899414,1,"6-18","Mugil incilis"
2013,4,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$142,003",142003,3,1,1,234.720001220703,520,26.6100006103516,40.7000007629395,2.29999995231628,18.8099994659424,639,113.164321899414,1,"6-18","Elops schmitti"
2013,4,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$501,583",501583,4,1,1,1003.16998291016,520,26.6100006103516,20.1000003814697,1.89999997615814,18.8099994659424,639,113.164321899414,1,"6-18","Cathorops mapale"
2013,4,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$11,300,003",11300003,5,1,1,6943.43994140625,520,26.6100006103516,22.8999996185303,3.29999995231628,18.8099994659424,639,113.164321899414,1,"6-18","Orechromis nicolitus"
2013,4,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$119,038",119038,6,1,1,112.669998168945,520,26.6100006103516,21.8999996185303,1.89999997615814,18.8099994659424,639,113.164321899414,1,"6-18","Eugerres plumieri"
2013,4,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$610,817",610817,7,1,1,1413.75,520,26.6100006103516,NA,NA,18.8099994659424,639,113.164321899414,1,"6-18","Other"
2013,4,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$352,048",352048,8,1,1,169,520,26.6100006103516,38.5,7.5,18.8099994659424,639,113.164321899414,1,"6-18","Megalops atlanticus"
2013,5,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,708,420",1708420,1,1,1,1784.7900390625,520,29.4699993133545,33.0999984741211,5.19999980926514,19.0400009155273,640,113.47972869873,2,"19-30","Ariopsis canteri"
2013,5,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$3,743,395",3743395,2,1,1,7876.3798828125,520,29.4699993133545,23.8999996185303,2.20000004768372,19.0400009155273,640,113.47972869873,2,"19-30","Mugil incilis"
2013,5,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$43,142",43142,3,1,1,90.4599990844727,520,29.4699993133545,39.5999984741211,2.40000009536743,19.0400009155273,640,113.47972869873,2,"19-30","Elops schmitti"
2013,5,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$1,016,708",1016708,4,1,1,2033.42004394531,520,29.4699993133545,20.7999992370605,2,19.0400009155273,640,113.47972869873,2,"19-30","Cathorops mapale"
2013,5,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$2,782,867",2782867,5,1,1,2290.7099609375,520,29.4699993133545,22.3999996185303,3,19.0400009155273,640,113.47972869873,2,"19-30","Orechromis nicolitus"
2013,5,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$434,157",434157,6,1,1,263.790008544922,520,29.4699993133545,25.7999992370605,1.29999995231628,19.0400009155273,640,113.47972869873,2,"19-30","Eugerres plumieri"
2013,5,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$573,802",573802,7,1,1,934.47998046875,520,29.4699993133545,NA,NA,19.0400009155273,640,113.47972869873,2,"19-30","Other"
2013,5,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$96,503",96503,8,1,1,37.9199981689453,520,29.4699993133545,39.0999984741211,9.89999961853027,19.0400009155273,640,113.47972869873,2,"19-30","Megalops atlanticus"
2013,6,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$2,063,762",2063762,1,1,1,2691.07006835938,550,31.4799995422363,30.1000003814697,5.80000019073486,19.0799999237061,641,113.746223449707,2,"19-30","Ariopsis canteri"
2013,6,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$5,125,689",5125689,2,1,1,10222.7998046875,550,31.4799995422363,23.7000007629395,2.29999995231628,19.0799999237061,641,113.746223449707,2,"19-30","Mugil incilis"
2013,6,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$274,133",274133,3,1,1,645.599975585938,550,31.4799995422363,37.2000007629395,2.29999995231628,19.0799999237061,641,113.746223449707,2,"19-30","Elops schmitti"
2013,6,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$651,488",651488,4,1,1,1302.97998046875,550,31.4799995422363,20.2000007629395,1.89999997615814,19.0799999237061,641,113.746223449707,2,"19-30","Cathorops mapale"
2013,6,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$1,146,196",1146196,5,1,1,966.099975585938,550,31.4799995422363,20.1000003814697,2.5,19.0799999237061,641,113.746223449707,2,"19-30","Orechromis nicolitus"
2013,6,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$292,097",292097,6,1,1,238.990005493164,550,31.4799995422363,25.8999996185303,1.29999995231628,19.0799999237061,641,113.746223449707,2,"19-30","Eugerres plumieri"
2013,6,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,187,976",1187976,7,1,1,1024.23999023438,550,31.4799995422363,NA,NA,19.0799999237061,641,113.746223449707,2,"19-30","Other"
2013,6,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$537,337",537337,8,1,1,224.910003662109,550,31.4799995422363,37.7999992370605,7.59999990463257,19.0799999237061,641,113.746223449707,2,"19-30","Megalops atlanticus"
2013,7,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$3,205,752",3205752,1,1,1,3408.3701171875,667,33.060001373291,30,4.80000019073486,21.8600006103516,642,113.797271728516,2,"19-30","Ariopsis canteri"
2013,7,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$6,510,314",6510314,2,1,1,11167.490234375,667,33.060001373291,23.5,2.20000004768372,21.8600006103516,642,113.797271728516,2,"19-30","Mugil incilis"
2013,7,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$238,240",238240,3,1,1,463.720001220703,667,33.060001373291,37.0999984741211,3.09999990463257,21.8600006103516,642,113.797271728516,2,"19-30","Elops schmitti"
2013,7,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$2,628,615",2628615,4,1,1,5257.22998046875,667,33.060001373291,20.2000007629395,1.79999995231628,21.8600006103516,642,113.797271728516,2,"19-30","Cathorops mapale"
2013,7,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$735,284",735284,5,1,1,562.190002441406,667,33.060001373291,20.6000003814697,2.90000009536743,21.8600006103516,642,113.797271728516,2,"19-30","Orechromis nicolitus"
2013,7,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$766,180",766180,6,1,1,595.539978027344,667,33.060001373291,25.3999996185303,1.29999995231628,21.8600006103516,642,113.797271728516,2,"19-30","Eugerres plumieri"
2013,7,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$849,602",849602,7,1,1,411.700012207031,667,33.060001373291,NA,NA,21.8600006103516,642,113.797271728516,2,"19-30","Other"
2013,7,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$422,630",422630,8,1,1,182,667,33.060001373291,37.7999992370605,7.80000019073486,21.8600006103516,642,113.797271728516,2,"19-30","Megalops atlanticus"
2013,8,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,377,402",1377402,1,1,1,1335.41003417969,646,39.6599998474121,29.2000007629395,7.40000009536743,21.4500007629395,643,113.892181396484,2,"19-30","Ariopsis canteri"
2013,8,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$10,673,478",10673478,2,1,1,16843.05078125,646,39.6599998474121,25.5,2.79999995231628,21.4500007629395,643,113.892181396484,2,"19-30","Mugil incilis"
2013,8,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$193,802",193802,3,1,1,377.230010986328,646,39.6599998474121,34.7999992370605,3.40000009536743,21.4500007629395,643,113.892181396484,2,"19-30","Elops schmitti"
2013,8,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$2,194,917",2194917,4,1,1,4389.830078125,646,39.6599998474121,21.3999996185303,2.40000009536743,21.4500007629395,643,113.892181396484,2,"19-30","Cathorops mapale"
2013,8,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$405,621",405621,5,1,1,359.720001220703,646,39.6599998474121,20.7000007629395,4,21.4500007629395,643,113.892181396484,2,"19-30","Orechromis nicolitus"
2013,8,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$156,562",156562,6,1,1,90.1600036621094,646,39.6599998474121,25,1.5,21.4500007629395,643,113.892181396484,2,"19-30","Eugerres plumieri"
2013,8,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$2,028,744",2028744,7,1,1,2078.93994140625,646,39.6599998474121,NA,NA,21.4500007629395,643,113.892181396484,2,"19-30","Other"
2013,8,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$371,096",371096,8,1,1,139.199996948242,646,39.6599998474121,37.2999992370605,8.89999961853027,21.4500007629395,643,113.892181396484,2,"19-30","Megalops atlanticus"
2013,9,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,279,248",1279248,1,1,1,954.320007324219,619,39.7099990844727,30.1000003814697,4.40000009536743,19.4500007629395,644,114.225791931152,2,"19-30","Ariopsis canteri"
2013,9,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$6,490,670",6490670,2,1,1,12731.5302734375,619,39.7099990844727,25.7000007629395,2.70000004768372,19.4500007629395,644,114.225791931152,2,"19-30","Mugil incilis"
2013,9,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$68,581",68581,3,1,1,143.729995727539,619,39.7099990844727,35.5999984741211,1.89999997615814,19.4500007629395,644,114.225791931152,2,"19-30","Elops schmitti"
2013,9,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$4,099,081",4099081,4,1,1,8198.16015625,619,39.7099990844727,20,1.60000002384186,19.4500007629395,644,114.225791931152,2,"19-30","Cathorops mapale"
2013,9,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$668,653",668653,5,1,1,570.679992675781,619,39.7099990844727,22,2.29999995231628,19.4500007629395,644,114.225791931152,2,"19-30","Orechromis nicolitus"
2013,9,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$184,729",184729,6,1,1,160.460006713867,619,39.7099990844727,26.8999996185303,1.79999995231628,19.4500007629395,644,114.225791931152,2,"19-30","Eugerres plumieri"
2013,9,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,941,866",1941866,7,1,1,1762.13000488281,619,39.7099990844727,NA,NA,19.4500007629395,644,114.225791931152,2,"19-30","Other"
2013,9,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$91,946",91946,8,1,1,48.0699996948242,619,39.7099990844727,38.9000015258789,5.69999980926514,19.4500007629395,644,114.225791931152,2,"19-30","Megalops atlanticus"
2013,10,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$888,411",888411,1,1,1,891.809997558594,560,32.25,31.8999996185303,5.69999980926514,9.92000007629395,645,113.92928314209,1,"6-18","Ariopsis canteri"
2013,10,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$4,035,799",4035799,2,1,1,7128.330078125,560,32.25,22.3999996185303,2.20000004768372,9.92000007629395,645,113.92928314209,1,"6-18","Mugil incilis"
2013,10,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$81,604",81604,3,1,1,143.139999389648,560,32.25,38.5999984741211,4,9.92000007629395,645,113.92928314209,1,"6-18","Elops schmitti"
2013,10,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$3,707,829",3707829,4,1,1,7415.66015625,560,32.25,20.7000007629395,2,9.92000007629395,645,113.92928314209,1,"6-18","Cathorops mapale"
2013,10,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$1,047,261",1047261,5,1,1,1071.2099609375,560,32.25,21.5,2.29999995231628,9.92000007629395,645,113.92928314209,1,"6-18","Orechromis nicolitus"
2013,10,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$339,121",339121,6,1,1,283.589996337891,560,32.25,26.2999992370605,3.09999990463257,9.92000007629395,645,113.92928314209,1,"6-18","Eugerres plumieri"
2013,10,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,321,179",1321179,7,1,1,1057.13000488281,560,32.25,NA,NA,9.92000007629395,645,113.92928314209,1,"6-18","Other"
2013,10,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$198,387",198387,8,1,1,65.1399993896484,560,32.25,33.9000015258789,8.60000038146973,9.92000007629395,645,113.92928314209,1,"6-18","Megalops atlanticus"
2013,11,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,978,370",1978370,1,1,1,1496.19995117188,900,40.7599983215332,34.0999984741211,5.80000019073486,7.34999990463257,646,113.682922363281,1,"6-18","Ariopsis canteri"
2013,11,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$8,619,294",8619294,2,1,1,16550.890625,900,40.7599983215332,22.7999992370605,1.70000004768372,7.34999990463257,646,113.682922363281,1,"6-18","Mugil incilis"
2013,11,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$143,513",143513,3,1,1,296,900,40.7599983215332,34.5,2.5,7.34999990463257,646,113.682922363281,1,"6-18","Elops schmitti"
2013,11,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$7,266,542",7266542,4,1,1,14533.080078125,900,40.7599983215332,22.2999992370605,1.79999995231628,7.34999990463257,646,113.682922363281,1,"6-18","Cathorops mapale"
2013,11,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$776,737",776737,5,1,1,687,900,40.7599983215332,21.7000007629395,2.40000009536743,7.34999990463257,646,113.682922363281,1,"6-18","Orechromis nicolitus"
2013,11,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$470,211",470211,6,1,1,266.959991455078,900,40.7599983215332,29.7000007629395,1.29999995231628,7.34999990463257,646,113.682922363281,1,"6-18","Eugerres plumieri"
2013,11,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,575,826",1575826,7,1,1,2409.8798828125,900,40.7599983215332,NA,NA,7.34999990463257,646,113.682922363281,1,"6-18","Other"
2013,11,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$1,037,177",1037177,8,1,1,442.079986572266,900,40.7599983215332,37.2999992370605,12.1000003814697,7.34999990463257,646,113.682922363281,1,"6-18","Megalops atlanticus"
2013,12,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$739,622",739622,1,1,1,866.77001953125,648,46.7599983215332,27.3999996185303,5.19999980926514,5.71000003814697,647,113.982536315918,0,"0-5","Ariopsis canteri"
